Sales Person,Country,Product,Date,Amount,Boxes Shipped,Amount_MinMax,Amount_ZScore,Boxes Shipped_MinMax,Boxes Shipped_ZScore
Oby Sorrel,New Zealand,Baker's Choco Chips,2024-04-25,14234.61,45.0,0.8082554180992282,1.9190325693271415,0.09312169312169312,-0.994796536640894
Dennison Crosswaite,Australia,Organic Choco Syrup,2024-05-10,6885.01,40.0,0.39073244545223496,0.2067390607891315,0.08253968253968254,-1.0369830277686687
Marney O'Breen,Australia,Spicy Special Slims,2024-06-23,14687.62,293.0,0.8339904352210871,2.0245738344712043,0.617989417989418,1.0976534232967294
Beverie Moffet,Canada,Smooth Sliky Salty,2024-02-28,16585.43,388.0,0.9418030063432148,2.466721399432361,0.819047619047619,1.8991967547244482
Brien Boise,USA,Organic Choco Syrup,2024-05-25,17415.67,148.0,0.9889680592454733,2.660148873380412,0.3111111111111111,-0.12575481940873584
Roddy Speechley,New Zealand,Baker's Choco Chips,2024-02-22,5954.47,236.0,0.3378694560423442,-0.010056084720142404,0.4973544973544973,0.6167274244400983
Van Tuxwell,UK,85% Dark Bars,2024-07-11,4179.91,140.0,0.23705858656095086,-0.42348913801708526,0.29417989417989415,-0.1932532052131753
Marney O'Breen,Canada,Spicy Special Slims,2024-01-03,3939.95,365.0,0.2234267137357124,-0.4793944866494981,0.7703703703703704,1.7051388955366846
Rafaelita Blaksland,New Zealand,70% Dark Bites,2024-08-24,791.19,280.0,0.0445490012953148,-1.2129856083355957,0.5904761904761905,0.9879685463645154
Beverie Moffet,USA,50% Dark Bites,2024-07-28,2941.65,360.0,0.1667143506692199,-0.7119762066850776,0.7597883597883598,1.6629524044089101
Brien Boise,USA,Mint Chip Choco,2024-05-25,12476.68,162.0,0.7083892812611242,1.5094739365492726,0.34074074074074073,-0.007632644250966762
Karlen McCaffrey,New Zealand,Eclairs,2024-05-06,2817.14,191.0,0.1596410697662759,-0.7409842703549463,0.4021164021164021,0.23704900429012632
Barr Faughny,India,Drinking Coco,2024-01-28,2411.52,144.0,0.13659822822863124,-0.8354847183974503,0.30264550264550266,-0.15950401231095557
Marney O'Breen,UK,Orange Choco,2024-06-06,13072.74,11.0,0.742250817001296,1.6483426734464053,0.021164021164021163,-1.2816646763097617
Brien Boise,New Zealand,Baker's Choco Chips,2024-07-12,6790.41,26.0,0.3853583198926935,0.18469936258682168,0.05291005291005291,-1.1551052029264377
Ches Bonnell,Canada,Spicy Special Slims,2024-08-05,6092.47,201.0,0.3457090895224363,0.02209484923248704,0.42328042328042326,0.32142198654567566
Brien Boise,USA,Orange Choco,2024-01-28,7185.5,152.0,0.4078029633104442,0.27674655458207076,0.31957671957671957,-0.0920056265065161
Kaine Padly,India,Spicy Special Slims,2024-08-31,6170.8,138.0,0.3501589336564625,0.04034399891733821,0.28994708994708995,-0.21012780166428516
Mallorie Waber,USA,50% Dark Bites,2024-04-19,1945.05,14.0,0.11009856279777201,-0.9441618644908057,0.027513227513227514,-1.2563527816330968
Mallorie Waber,UK,Mint Chip Choco,2024-06-29,6767.42,2.0,0.3840522824020608,0.17934320337253948,0.0021164021164021165,-1.3576003603397562
Beverie Moffet,India,Choco Coated Almonds,2024-02-24,3911.69,254.0,0.22182129314044138,-0.4859784387763191,0.5354497354497354,0.7685987925000871
Madelene Upcott,UK,Smooth Sliky Salty,2024-03-04,16733.76,88.0,0.9502294761555485,2.501278993875792,0.18412698412698414,-0.6319927129420319
Gigi Bohling,India,Eclairs,2024-06-21,3916.92,74.0,0.22211840388754922,-0.48475996497507085,0.1544973544973545,-0.7501148880998009
Rafaelita Blaksland,Australia,Organic Choco Syrup,2024-01-26,1082.69,106.0,0.061108806798552864,-1.1450725848052226,0.2222222222222222,-0.48012134488204306
Oby Sorrel,New Zealand,White Choc,2024-06-10,4822.33,42.0,0.27355378467892755,-0.27381955113412726,0.08677248677248678,-1.0201084313175588
Andria Kimpton,UK,Drinking Coco,2024-05-23,1827.45,66.0,0.10341783165821525,-0.9715600516852205,0.13756613756613756,-0.8176132739042403
Kelci Walkden,India,Milk Bars,2024-04-15,1142.41,111.0,0.06450143659153186,-1.1311591516483313,0.2328042328042328,-0.4379348537542684
Karlen McCaffrey,New Zealand,Caramel Stuffed Bars,2024-01-31,6290.89,232.0,0.3569811190522905,0.06832230078959382,0.4888888888888889,0.5829782315378785
Andria Kimpton,New Zealand,Organic Choco Syrup,2024-03-04,5616.01,43.0,0.3186419027983443,-0.0889097449057001,0.08888888888888889,-1.0116711330920038
Barr Faughny,New Zealand,After Nines,2024-04-19,11250.69,91.0,0.6387420910418623,1.2238455052696773,0.19047619047619047,-0.606680818265367
Beverie Moffet,UK,Almond Choco,2024-05-16,2799.42,104.0,0.15863441538028147,-0.7451126366566897,0.21798941798941798,-0.4969959413331529
Oby Sorrel,Australia,Raspberry Choco,2024-02-17,1157.88,114.0,0.06538027086643784,-1.1275549853566849,0.23915343915343915,-0.41262295907760355
Dennison Crosswaite,USA,Raspberry Choco,2024-01-18,7049.32,273.0,0.40006672209798805,0.24501964019316433,0.5756613756613757,0.9289074587856309
Roddy Speechley,Canada,Orange Choco,2024-02-09,9460.5,84.0,0.5370432978554411,0.8067710092359257,0.17566137566137566,-0.6657419058442515
Mallorie Waber,Canada,Orange Choco,2024-03-23,4173.73,175.0,0.23670750732249454,-0.42492894071148574,0.3682539682539683,0.10205223268124737
Madelene Upcott,New Zealand,Caramel Stuffed Bars,2024-02-01,4005.08,150.0,0.22712667988468632,-0.46422064369055055,0.31534391534391537,-0.10888022295762596
Mallorie Waber,India,Drinking Coco,2024-03-07,4650.58,143.0,0.26379684953250854,-0.31383348523821497,0.30052910052910053,-0.16794131053651049
Ches Bonnell,UK,White Choc,2024-01-03,3814.56,220.0,0.21630344096709828,-0.5086075707677604,0.4634920634920635,0.48173065283121935
Ches Bonnell,USA,White Choc,2024-02-11,6321.35,325.0,0.35871151931173695,0.07541880403739885,0.6857142857142857,1.3676469665144875
Dennison Crosswaite,New Zealand,Orange Choco,2024-03-16,5245.53,144.0,0.29759532735121,-0.175223353679397,0.30264550264550266,-0.15950401231095557
Dotty Strutley,India,White Choc,2024-08-15,12998.67,317.0,0.738042978944264,1.631086009114005,0.6687830687830688,1.300148580710048
Gigi Bohling,India,Manuka Honey Choco,2024-05-12,5932.12,79.0,0.3365997762721988,-0.015263138153774865,0.16507936507936508,-0.7079283969720263
Van Tuxwell,India,Spicy Special Slims,2024-04-11,6811.55,4.0,0.3865592608475424,0.18962451290391297,0.006349206349206349,-1.3407257638886463
Jan Morforth,New Zealand,Mint Chip Choco,2024-06-30,17609.863750000004,311.0,1.0,2.7053917025852208,0.656084656084656,1.2495247913567182
Dotty Strutley,New Zealand,White Choc,2024-06-15,8423.36,63.0,0.4781244756268706,0.565140432137157,0.1312169312169312,-0.8429251685809052
Rafaelita Blaksland,Canada,Caramel Stuffed Bars,2024-08-01,7951.43,109.0,0.45131463339310335,0.4551912273526322,0.22857142857142856,-0.4548094502053782
Kaine Padly,USA,Milk Bars,2024-06-15,17609.863750000004,62.0,1.0,2.7053917025852208,0.1291005291005291,-0.8513624668064601
Brien Boise,India,After Nines,2024-06-16,6555.46,45.0,0.37201105984814536,0.12996123264355877,0.09312169312169312,-0.994796536640894
Oby Sorrel,New Zealand,Raspberry Choco,2024-05-13,5129.71,270.0,0.2910157161217588,-0.20220684042137912,0.5693121693121693,0.903595564108966
Dennison Crosswaite,USA,Drinking Coco,2024-05-10,2399.02,149.0,0.135888116500362,-0.8383969406757682,0.31322751322751324,-0.1173175211831809
Oby Sorrel,India,Eclairs,2024-08-25,6096.53,344.0,0.3459397338117781,0.02304073902848457,0.725925925925926,1.5279556328000312
Ches Bonnell,New Zealand,Organic Choco Syrup,2024-07-15,8134.67,83.0,0.4617243032401474,0.4978820761749497,0.17354497354497356,-0.6741792040698065
Gigi Bohling,UK,Baker's Choco Chips,2024-05-16,9969.65,449.0,0.5659675687713027,0.9253916470763697,0.9481481481481482,2.413871946483299
Jan Morforth,Australia,50% Dark Bites,2024-06-14,3894.16,173.0,0.22082543245271663,-0.4900625392994321,0.364021164021164,0.08517763623013751
Beverie Moffet,Australia,Smooth Sliky Salty,2024-01-25,11533.35,473.5,0.6547997055308684,1.2896990052048238,1.0,2.620585753009395
Ches Bonnell,USA,Organic Choco Syrup,2024-07-28,8754.31,14.0,0.4969253937445262,0.642244429177901,0.027513227513227514,-1.2563527816330968
Brien Boise,Canada,Mint Chip Choco,2024-01-28,5475.65,194.0,0.31066820022395497,-0.1216105064244761,0.4084656084656085,0.2623608989667911
Kaine Padly,UK,Orange Choco,2024-06-29,2252.94,196.0,0.12758946679911667,-0.8724303351091023,0.4126984126984127,0.279235495417901
Karlen McCaffrey,Australia,70% Dark Bites,2024-06-24,278.78,332.0,0.015439533240720556,-1.3323657537462252,0.7005291005291006,1.4267080540933719
Gunar Cockshoot,Canada,Mint Chip Choco,2024-07-01,8936.91,442.0,0.5072987058710829,0.6847861722195688,0.9333333333333333,2.3548108589044148
Roddy Speechley,USA,Peanut Butter Cubes,2024-02-25,2010.22,144.0,0.11380080130427639,-0.9289787024205677,0.30264550264550266,-0.15950401231095557
Curtice Advani,Canada,Smooth Sliky Salty,2024-08-01,2901.91,12.0,0.1644567634627064,-0.7212347437523058,0.02328042328042328,-1.2732273780842067
Oby Sorrel,Australia,Milk Bars,2024-06-21,9231.31,278.0,0.5240232572952794,0.7533748313185115,0.5862433862433862,0.9710939499134055
Camilla Castle,New Zealand,Spicy Special Slims,2024-01-25,12744.67,26.0,0.7236135086258335,1.5719096524185854,0.05291005291005291,-1.1551052029264377
Gigi Bohling,UK,Milk Bars,2024-05-17,1436.97,248.0,0.08123507744585023,-1.0625332161042258,0.5227513227513227,0.7179750031467576
Andria Kimpton,Australia,85% Dark Bars,2024-08-23,4900.32,254.0,0.2779843137739448,-0.2556496138952464,0.5354497354497354,0.7685987925000871
Camilla Castle,Australia,Smooth Sliky Salty,2024-03-03,8263.11,129.0,0.46902084327045923,0.5278057425291217,0.2708994708994709,-0.2860634856942796
Roddy Speechley,India,Caramel Stuffed Bars,2024-05-30,10139.68,473.5,0.5756267925439119,0.9650048593949611,1.0,2.620585753009395
Karlen McCaffrey,USA,Drinking Coco,2024-06-29,132.68,243.0,0.007139747360709985,-1.3664038077352045,0.5121693121693122,0.6757885120189828
Andria Kimpton,Canada,Organic Choco Syrup,2024-01-04,9479.63,217.0,0.5381300528443843,0.8112278742106632,0.45714285714285713,0.45641875815455457
Jehu Rudeforth,Australia,Drinking Coco,2024-01-14,3114.84,65.0,0.17655309068673553,-0.6716267845745275,0.13544973544973546,-0.8260505721297953
Karlen McCaffrey,USA,Mint Chip Choco,2024-02-15,17609.863750000004,58.0,1.0,2.7053917025852208,0.12063492063492064,-0.8851116597086799
Curtice Advani,New Zealand,Spicy Special Slims,2024-01-10,4651.03,473.5,0.2638224135547262,-0.3137286452361956,1.0,2.620585753009395
Madelene Upcott,USA,White Choc,2024-05-04,14360.42,218.0,0.8154025506219121,1.9483435041139552,0.45925925925925926,0.4648560563801095
Andria Kimpton,USA,Spicy Special Slims,2024-05-23,2595.52,5.0,0.14705107286875407,-0.7926168064606111,0.008465608465608466,-1.3322884656630913
Barr Faughny,New Zealand,Fruit & Nut Bars,2024-04-26,1853.03,153.0,0.10487100429894537,-0.9656004800148708,0.3216931216931217,-0.08356832828096117
Oby Sorrel,Canada,Organic Choco Syrup,2024-07-05,1392.99,70.0,0.07873662034110783,-1.0727795789682595,0.14603174603174604,-0.7838640810020207
Madelene Upcott,UK,Organic Choco Syrup,2024-07-21,7943.17,174.0,0.450845391563063,0.4532668308711197,0.36613756613756615,0.09361493445569244
Dotty Strutley,USA,Mint Chip Choco,2024-02-21,5552.79,272.0,0.3150504417214499,-0.10363860030052069,0.5735449735449736,0.9204701605600759
Kelci Walkden,USA,Orange Choco,2024-02-03,1539.14,143.0,0.08703924666803149,-1.0387298760901666,0.30052910052910053,-0.16794131053651049
Gigi Bohling,Australia,Caramel Stuffed Bars,2024-07-08,9117.77,154.0,0.5175731704450646,0.7269225339200948,0.3238095238095238,-0.07513103005540624
Mallorie Waber,India,50% Dark Bites,2024-05-31,631.02,140.0,0.03544991365396439,-1.2503016597210497,0.29417989417989415,-0.1932532052131753
Van Tuxwell,New Zealand,Mint Chip Choco,2024-06-27,4486.37,104.0,0.2544682537805815,-0.35209076686402135,0.21798941798941798,-0.4969959413331529
Van Tuxwell,India,50% Dark Bites,2024-05-13,5591.29,132.0,0.3172375858445191,-0.09466895568330161,0.27724867724867724,-0.26075159101761475
Van Tuxwell,USA,Manuka Honey Choco,2024-05-31,2662.54,102.0,0.15085840791104227,-0.7770026354931819,0.21375661375661376,-0.5138705377842627
Wilone O'Kielt,USA,Orange Choco,2024-02-28,7481.93,38.0,0.42464283687931165,0.3458081585790125,0.07830687830687831,-1.0538576242197786
Barr Faughny,New Zealand,Eclairs,2024-03-28,7418.41,31.0,0.4210343331209388,0.3310094098495122,0.06349206349206349,-1.112918711798663
Gigi Bohling,USA,After Nines,2024-01-14,1969.06,235.0,0.11146254540543152,-0.9385680679386128,0.49523809523809526,0.6082901262145434
Barr Faughny,New Zealand,Mint Chip Choco,2024-02-21,7197.75,159.0,0.40849887280414804,0.2796005324148223,0.3343915343915344,-0.032944538927631564
Dennison Crosswaite,Canada,85% Dark Bars,2024-08-01,11719.06,87.0,0.6653496934554184,1.3329653091493368,0.182010582010582,-0.6404300111675868
Beverie Moffet,New Zealand,Smooth Sliky Salty,2024-05-19,2755.14,63.0,0.1561189155940606,-0.755428892855403,0.1312169312169312,-0.8429251685809052
Husein Augar,USA,White Choc,2024-07-13,2438.56,61.0,0.1381343419192232,-0.8291849991649931,0.12698412698412698,-0.859799765032015
Andria Kimpton,Australia,Peanut Butter Cubes,2024-04-20,7661.86,144.0,0.43486446914071003,0.38772785094203127,0.30264550264550266,-0.15950401231095557
Dennison Crosswaite,India,85% Dark Bars,2024-06-30,4886.15,23.0,0.2771793311187788,-0.2589509090699475,0.04656084656084656,-1.1804170976031025
Curtice Advani,UK,50% Dark Bites,2024-03-08,3572.26,156.0,0.20253863522632784,-0.5650580874106742,0.328042328042328,-0.058256433604296366
Gunar Cockshoot,USA,Fruit & Nut Bars,2024-03-09,6937.75,94.0,0.3937285488561484,0.21902630902581027,0.19682539682539682,-0.5813689235887023
Oby Sorrel,Canada,Raspberry Choco,2024-06-16,1941.25,221.0,0.10988268883237817,-0.9450471800634145,0.4656084656084656,0.4901679510567743
Gigi Bohling,UK,Drinking Coco,2024-06-30,6173.15,46.0,0.3502924346613771,0.04089149670566185,0.09523809523809523,-0.986359238415339
Kelci Walkden,India,Mint Chip Choco,2024-07-28,3105.45,116.0,0.17601965475645967,-0.6738144459500001,0.24338624338624337,-0.3957483626264937
Karlen McCaffrey,Canada,Peanut Butter Cubes,2024-08-12,3691.6,154.0,0.20931821391845967,-0.5372545188751178,0.3238095238095238,-0.07513103005540624
Barr Faughny,UK,Mint Chip Choco,2024-07-07,3950.65,324.0,0.22403456937511088,-0.47690162437925787,0.6835978835978836,1.3592096682889325
Barr Faughny,USA,85% Dark Bars,2024-08-25,13497.17,49.0,0.7663622346676402,1.747225433573322,0.10158730158730159,-0.9610473437386743
Husein Augar,Canada,Eclairs,2024-01-17,4389.23,241.0,0.2489498335178558,-0.3747222286332854,0.5079365079365079,0.6589139155678729
Jan Morforth,Australia,70% Dark Bites,2024-03-04,6310.98,366.0,0.35812241062196476,0.07300282443530615,0.7724867724867724,1.7135761937622396
Marney O'Breen,New Zealand,Fruit & Nut Bars,2024-08-25,9693.37,4.0,0.5502723953084053,0.8610245453920767,0.006349206349206349,-1.3407257638886463
Ches Bonnell,UK,Peanut Butter Cubes,2024-04-15,2348.2,266.0,0.13300108625791068,-0.8502368715704974,0.5608465608465608,0.8698463712067463
Kaine Padly,USA,Organic Choco Syrup,2024-03-11,2518.5,24.0,0.14267564844385047,-0.8105607552506946,0.04867724867724868,-1.1719797993775476
Camilla Castle,USA,Raspberry Choco,2024-05-20,3516.72,17.0,0.19938346679528204,-0.5779976734376964,0.033862433862433865,-1.2310408869564322
Brien Boise,New Zealand,Manuka Honey Choco,2024-06-14,16807.37,44.0,0.9544111821009803,2.5184284884283508,0.091005291005291,-1.003233834866449
Jehu Rudeforth,New Zealand,After Nines,2024-04-14,1736.59,70.0,0.09825617152777198,-0.9927284129818574,0.14603174603174604,-0.7838640810020207
Jehu Rudeforth,USA,Smooth Sliky Salty,2024-07-07,7900.11,168.0,0.4483991986815212,0.44323480756677014,0.35343915343915344,0.04299114510236284
Madelene Upcott,India,Mint Chip Choco,2024-08-24,4016.89,71.0,0.22779759344555506,-0.4614691760819958,0.14814814814814814,-0.7754267827764657
Jehu Rudeforth,India,Eclairs,2024-02-24,9642.62,140.0,0.5473893416916323,0.8492009229421061,0.29417989417989415,-0.1932532052131753
Karlen McCaffrey,Canada,Raspberry Choco,2024-05-09,773.7,217.0,0.04355541296512051,-1.2170603897474181,0.45714285714285713,0.45641875815455457
Kaine Padly,Australia,70% Dark Bites,2024-02-08,7852.03,240.0,0.44566782492990653,0.4320332357954482,0.5058201058201058,0.6504766173423181
Roddy Speechley,UK,70% Dark Bites,2024-03-24,1649.57,293.0,0.09331265772025302,-1.0130021395945954,0.617989417989418,1.0976534232967294
Rafaelita Blaksland,USA,Drinking Coco,2024-06-20,9333.45,78.0,0.5298257222493129,0.7771711819991028,0.16296296296296298,-0.7163656951975812
Mallorie Waber,Canada,Manuka Honey Choco,2024-03-07,1540.11,117.0,0.08709435133814517,-1.0385038876413695,0.2455026455026455,-0.38731106440093876
Kaine Padly,Australia,Fruit & Nut Bars,2024-06-20,7840.94,82.0,0.44503781380458607,0.42944951219012456,0.17142857142857143,-0.6826165022953614
Oby Sorrel,New Zealand,Organic Choco Syrup,2024-02-17,17102.97,267.0,0.9712039042510908,2.5872967208660125,0.562962962962963,0.8782836694323013
Madelene Upcott,UK,99% Dark & Pure,2024-01-26,11496.42,49.0,0.6527017514408698,1.2810951357057614,0.10158730158730159,-0.9610473437386743
Madelene Upcott,Australia,Mint Chip Choco,2024-05-02,3072.89,166.0,0.17416995572666402,-0.6814002025405624,0.3492063492063492,0.02611654865125297
Curtice Advani,Canada,99% Dark & Pure,2024-07-07,14990.79,7.0,0.8512132010338374,2.095205708720615,0.012698412698412698,-1.3154138692119814
Rafaelita Blaksland,Australia,Baker's Choco Chips,2024-08-22,3170.18,49.0,0.17969689733012897,-0.6587337941039587,0.10158730158730159,-0.9610473437386743
Karlen McCaffrey,Australia,After Nines,2024-08-11,2528.14,67.0,0.14322328660869169,-0.8083148494296558,0.13968253968253969,-0.8091759756786855
Marney O'Breen,UK,99% Dark & Pure,2024-01-13,8551.6,208.0,0.4854096538695301,0.5950175029348758,0.4380952380952381,0.38048307412456017
Gunar Cockshoot,Australia,50% Dark Bites,2024-03-02,13072.95,119.0,0.7422627468783309,1.6483915987806812,0.24973544973544973,-0.3704364679498289
Marney O'Breen,Australia,Choco Coated Almonds,2024-07-27,11987.26,41.0,0.6805858506971627,1.3954499503529256,0.08465608465608465,-1.0285457295431137
Kelci Walkden,New Zealand,Drinking Coco,2024-03-10,17609.863750000004,116.0,1.0,2.7053917025852208,0.24338624338624337,-0.3957483626264937
Beverie Moffet,USA,85% Dark Bars,2024-08-23,14028.4,344.0,0.7965408469403166,1.8709902208461868,0.725925925925926,1.5279556328000312
Roddy Speechley,USA,Eclairs,2024-04-25,4812.71,169.0,0.27300728269285157,-0.27606079739952066,0.35555555555555557,0.051428443327917774
Dennison Crosswaite,UK,Milk Bars,2024-03-07,11963.91,446.0,0.6792593619887558,1.3900099191370276,0.9417989417989417,2.3885600518066346
Wilone O'Kielt,UK,Organic Choco Syrup,2024-07-12,5574.83,52.0,0.31630251072073423,-0.09850376997939062,0.10793650793650794,-0.9357354490620095
Madelene Upcott,USA,Orange Choco,2024-05-16,9205.15,144.0,0.5225371354703576,0.7472801325344479,0.30264550264550266,-0.15950401231095557
Gunar Cockshoot,India,Smooth Sliky Salty,2024-03-02,4133.74,69.0,0.23443571788141568,-0.43424572222428026,0.1439153439153439,-0.7923013792275756
Marney O'Breen,New Zealand,85% Dark Bars,2024-05-30,1312.23,164.0,0.0741487304871061,-1.091594864664016,0.344973544973545,0.009241952200143105
Marney O'Breen,UK,Manuka Honey Choco,2024-06-10,11735.75,185.0,0.6662978346350035,1.3368537083353471,0.38941798941798944,0.1864252149367967
Brien Boise,USA,99% Dark & Pure,2024-07-25,7650.76,358.0,0.434233889926007,0.3851417975588851,0.7555555555555555,1.6460778079578002
Beverie Moffet,New Zealand,Mint Chip Choco,2024-06-09,4994.93,98.0,0.28335900742286885,-0.23360758591511382,0.2052910052910053,-0.5476197306864825
Dennison Crosswaite,USA,Milk Bars,2024-05-12,890.78,62.0,0.050206603456781275,-1.1897833509997815,0.1291005291005291,-0.8513624668064601
Gunar Cockshoot,USA,Drinking Coco,2024-05-09,4142.16,5.0,0.23491404914157782,-0.4322840492976053,0.008465608465608466,-1.3322884656630913
Brien Boise,Canada,Manuka Honey Choco,2024-08-09,7308.24,178.0,0.41477569239266526,0.3053422475773297,0.3746031746031746,0.12736412735791217
Van Tuxwell,India,Choco Coated Almonds,2024-04-13,6833.86,115.0,0.38782666826015727,0.1948222472262546,0.24126984126984127,-0.40418566085204866
Andria Kimpton,USA,Caramel Stuffed Bars,2024-05-02,8878.27,47.0,0.5039674297314264,0.6711243550675241,0.09735449735449736,-0.9779219401897841
Dotty Strutley,USA,99% Dark & Pure,2024-08-09,4134.93,307.0,0.23450332051794692,-0.4339684786633843,0.6476190476190476,1.2157755984544987
Camilla Castle,Australia,Raspberry Choco,2024-08-23,6641.89,188.0,0.37692105638209006,0.15009750236476002,0.39576719576719577,0.2117371096134615
Gunar Cockshoot,India,Spicy Special Slims,2024-05-13,7117.3,174.0,0.40392859372100737,0.26085746983156843,0.36613756613756615,0.09361493445569244
Karlen McCaffrey,USA,Manuka Honey Choco,2024-02-01,11815.59,68.0,0.6708334602658046,1.355454654471419,0.14179894179894179,-0.8007386774531305
Camilla Castle,USA,50% Dark Bites,2024-06-23,6962.79,303.0,0.3951510446702173,0.22486007269373665,0.6391534391534391,1.182026405552279
Madelene Upcott,UK,Choco Coated Almonds,2024-05-24,11786.42,147.0,0.6691763435367156,1.3486586925627364,0.308994708994709,-0.13419211763429076
Jan Morforth,Canada,Mint Chip Choco,2024-04-01,1200.19,224.0,0.06778385704428348,-1.1176976953890345,0.47195767195767196,0.5154798457334391
Camilla Castle,Canada,70% Dark Bites,2024-07-27,10791.08,166.0,0.6126321349274773,1.1167665867626626,0.3492063492063492,0.02611654865125297
Ches Bonnell,India,Peanut Butter Cubes,2024-01-27,17609.863750000004,224.0,1.0,2.7053917025852208,0.47195767195767196,0.5154798457334391
Jan Morforth,India,Choco Coated Almonds,2024-08-12,2987.81,136.0,0.16933665125937244,-0.7012219522557053,0.2857142857142857,-0.22700239811539502
Gigi Bohling,Canada,Almond Choco,2024-02-01,11705.99,47.0,0.6646072006323401,1.3299202895351276,0.09735449735449736,-0.9779219401897841
Rafaelita Blaksland,India,After Nines,2024-03-02,5256.03,201.0,0.2981918212029562,-0.17277708696560998,0.42328042328042326,0.32142198654567566
Kelci Walkden,Australia,99% Dark & Pure,2024-06-30,3794.1,36.0,0.21514113009026722,-0.5133742961929111,0.07407407407407407,-1.0707322206708885
Dotty Strutley,Australia,Spicy Special Slims,2024-01-17,9655.3,97.0,0.5481096790287885,0.8521550812212314,0.20317460317460317,-0.5560570289120375
Brien Boise,USA,Milk Bars,2024-07-07,16001.54,133.0,0.9086328353816859,2.330688002145399,0.27936507936507937,-0.25231429279205986
Mallorie Waber,New Zealand,Mint Chip Choco,2024-01-31,1386.1,104.0,0.07834520675648583,-1.0743847958880683,0.21798941798941798,-0.4969959413331529
Beverie Moffet,UK,99% Dark & Pure,2024-08-10,3821.76,122.0,0.21671246532258134,-0.5069301307354492,0.2560846560846561,-0.3451245732731641
Beverie Moffet,USA,Peanut Butter Cubes,2024-08-18,15722.43,351.0,0.8927768926235083,2.2656615733372947,0.7407407407407407,1.5870167203789156
Brien Boise,New Zealand,White Choc,2024-06-15,6287.25,340.0,0.3567743345170185,0.06747426166214758,0.7174603174603175,1.4942064398978114
Marney O'Breen,USA,Baker's Choco Chips,2024-01-26,9831.97,9.0,0.5581461141514543,0.8933152660140651,0.016931216931216932,-1.2985392727608716
Kelci Walkden,USA,Spicy Special Slims,2024-04-29,90.36,73.0,0.004735593093481734,-1.3762634274806775,0.1523809523809524,-0.7585521863253558
Mallorie Waber,Canada,White Choc,2024-03-03,3799.5,71.0,0.21544789835687952,-0.5121162161686778,0.14814814814814814,-0.7754267827764657
Kaine Padly,Australia,Almond Choco,2024-02-22,4674.2,422.0,0.265138676654246,-0.30833055002110554,0.891005291005291,2.186064894393316
Oby Sorrel,USA,Smooth Sliky Salty,2024-03-04,4011.83,169.0,0.22751014021795168,-0.46264804366025886,0.35555555555555557,0.051428443327917774
Dennison Crosswaite,India,Smooth Sliky Salty,2024-07-07,3429.85,9.0,0.19444847432850232,-0.5982364533830943,0.016931216931216932,-1.2985392727608716
Camilla Castle,New Zealand,Caramel Stuffed Bars,2024-06-17,4920.68,380.0,0.2791409437569497,-0.25090618624832206,0.8021164021164021,1.8316983689200088
Jan Morforth,Canada,Caramel Stuffed Bars,2024-08-02,10049.72,118.0,0.570516260457904,0.9440461781023627,0.24761904761904763,-0.3788737661753838
Oby Sorrel,USA,Baker's Choco Chips,2024-08-12,8485.1,120.0,0.48163185947513787,0.5795244804142247,0.2518518518518518,-0.361999169724274
Madelene Upcott,New Zealand,Peanut Butter Cubes,2024-01-28,6030.31,351.0,0.34217784592009914,0.007612950286867898,0.7407407407407407,1.5870167203789156
Kelci Walkden,Australia,Orange Choco,2024-04-29,13331.77,443.0,0.756966036279182,1.70869090838662,0.9354497354497354,2.3632481571299695
Marney O'Breen,Australia,Manuka Honey Choco,2024-04-05,15245.95,233.0,0.8657085697206511,2.1546523196434624,0.491005291005291,0.5914155297634335
Kaine Padly,Canada,Manuka Honey Choco,2024-01-18,11618.55,133.0,0.6596398270707513,1.3095487122538383,0.27936507936507937,-0.25231429279205986
Jehu Rudeforth,UK,Baker's Choco Chips,2024-05-16,2629.59,98.0,0.14898655339532463,-0.7846792534188278,0.2052910052910053,-0.5476197306864825
Kelci Walkden,Australia,White Choc,2024-08-24,10089.49,168.0,0.5727755519325654,0.9533117045030589,0.35343915343915344,0.04299114510236284
Curtice Advani,India,85% Dark Bars,2024-01-18,308.24,402.0,0.017113124561905443,-1.3255022282806856,0.8486772486772487,2.0173189298822174
Kaine Padly,USA,Eclairs,2024-08-22,7978.76,10.0,0.45286722167579113,0.4615585101419464,0.01904761904761905,-1.2901019745353166
Gunar Cockshoot,UK,99% Dark & Pure,2024-03-07,8.16,84.0,6.589836838338307e-05,-1.395414201182896,0.17566137566137566,-0.6657419058442515
Beverie Moffet,UK,Choco Coated Almonds,2024-03-04,3303.13,73.0,0.18724964567200034,-0.6277593979517696,0.1523809523809524,-0.7585521863253558
Dotty Strutley,Canada,Manuka Honey Choco,2024-04-22,13959.74,113.0,0.7926403452392794,1.8549939663158423,0.23703703703703705,-0.4210602573031585
Kaine Padly,Australia,Milk Bars,2024-06-09,4251.42,91.0,0.24112099373603338,-0.4068288968072843,0.19047619047619047,-0.606680818265367
Jan Morforth,Canada,Fruit & Nut Bars,2024-07-25,9885.53,217.0,0.5611888008847423,0.9057935560322019,0.45714285714285713,0.45641875815455457
Jan Morforth,India,Smooth Sliky Salty,2024-08-03,12864.47,93.0,0.7304192194295657,1.5998203907339839,0.19470899470899472,-0.5898062218142571
